age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,num_open_accounts,delinq_2yrs,revol_util,pub_records,purpose_score,home_ownership_score,default
21,44825.0,2097.0,36,533,2,1,2,150.0,1,4.0,2,0
34,36104.0,25286.0,36,639,19,4,0,141.0,1,7.0,2,0
46,33207.0,26625.0,60,517,2,7,2,150.0,2,7.0,1,0
23,40696.0,7932.0,60,582,12,7,3,109.0,1,3.0,2,0
45,46858.0,3336.0,60,690,9,3,2,150.0,0,7.0,1,0
47,53540.0,4421.0,60,494,6,5,6,150.0,1,4.0,1,1
22,31014.0,1261.0,60,824,13,4,3,150.0,1,6.0,1,0
24,36588.0,38833.0,60,610,15,1,1,64.0,2,8.0,2,0
37,37012.0,4593.0,36,793,7,6,4,70.0,0,7.0,1,0
34,47176.0,10607.0,36,391,17,15,5,150.0,3,0.0,2,1
41,20564.0,500.0,36,645,7,3,3,39.0,1,6.0,2,0
18,35587.0,21198.0,60,472,4,4,1,65.0,1,6.0,1,0
43,21697.0,1454.0,60,681,16,9,2,150.0,1,7.0,1,0
32,30853.0,500.0,72,850,6,7,4,80.0,1,6.0,1,0
35,13213.0,17179.0,36,475,2,3,3,12.0,2,8.0,2,0
42,67103.0,29676.0,72,549,9,15,6,150.0,2,4.0,2,0
25,51183.0,13813.0,36,434,4,5,3,150.0,0,6.0,1,0
20,75092.0,13399.0,36,466,4,9,2,150.0,2,4.0,2,0
25,46555.0,7394.0,60,801,25,19,9,150.0,1,6.0,1,0
71,115328.0,17537.0,60,460,11,18,2,150.0,3,5.0,2,0
33,21619.0,1193.0,60,608,0,1,4,113.0,1,5.0,2,0
32,54116.0,17281.0,60,564,14,11,3,150.0,1,5.0,2,0
48,38524.0,4721.0,36,717,3,1,2,150.0,0,7.0,1,0
59,37604.0,15677.0,72,580,24,19,1,150.0,1,6.0,1,0
34,30859.0,6552.0,36,415,8,1,2,25.0,0,7.0,1,0
53,86525.0,24097.0,72,421,1,12,4,148.0,3,4.0,1,0
27,39453.0,11004.0,36,678,6,1,1,47.0,1,6.0,1,1
45,26728.0,11956.0,36,784,2,2,1,109.0,1,7.0,2,0
39,52523.0,43311.0,60,544,17,18,4,150.0,1,6.0,1,0
40,52425.0,19861.0,36,468,2,11,3,90.0,1,6.0,2,0
56,68656.0,2651.0,36,637,6,13,6,37.0,1,5.0,1,0
42,52214.0,19344.0,36,821,2,3,2,150.0,0,6.0,2,0
28,91503.0,13738.0,36,713,21,5,6,117.0,2,7.0,1,0
40,44172.0,19456.0,36,755,1,5,3,1.0,1,5.0,2,1
32,39313.0,8024.0,36,504,0,4,0,73.0,0,6.0,2,0
54,48190.0,13379.0,36,727,0,2,6,150.0,0,6.0,2,0
23,42758.0,13495.0,36,370,1,5,0,150.0,1,6.0,2,0
35,30258.0,7008.0,36,664,3,4,0,150.0,0,8.0,1,0
44,16558.0,3584.0,60,403,2,6,3,25.0,1,6.0,2,0
36,91113.0,34091.0,36,415,6,13,2,68.0,3,5.0,2,0
21,101189.0,25868.0,36,435,0,14,2,150.0,3,6.0,2,0
44,23642.0,2205.0,36,714,8,4,8,136.0,0,3.0,1,0
31,28690.0,16709.0,36,657,3,3,1,150.0,0,7.0,2,0
63,31755.0,19355.0,36,371,0,1,6,150.0,0,6.0,1,0
37,45882.0,12577.0,36,483,5,6,4,66.0,2,5.0,2,0
39,29132.0,39907.0,60,517,20,0,1,25.0,2,9.0,1,0
55,42918.0,13707.0,60,480,2,1,2,150.0,0,5.0,2,0
42,23532.0,7197.0,60,475,1,1,1,81.0,1,6.0,1,0
32,69134.0,16638.0,36,668,4,1,6,31.0,1,7.0,2,0
45,19768.0,9163.0,36,783,1,3,3,150.0,1,6.0,1,0
36,20417.0,12072.0,36,684,9,12,2,150.0,0,5.0,1,1
29,39474.0,36701.0,36,670,16,12,1,150.0,1,6.0,2,0
39,25405.0,11205.0,36,454,1,5,2,108.0,0,7.0,1,0
36,30963.0,5244.0,36,835,6,2,3,89.0,2,7.0,1,0
41,33181.0,22987.0,36,672,1,5,3,42.0,0,6.0,1,1
30,18991.0,8659.0,36,462,2,2,1,14.0,1,6.0,2,0
33,50641.0,1976.0,60,452,1,7,3,150.0,2,4.0,2,0
43,18028.0,11148.0,36,740,8,4,2,150.0,2,7.0,1,0
44,29653.0,1391.0,36,627,17,5,3,150.0,1,4.0,1,0
48,34139.0,23084.0,36,651,4,0,2,97.0,1,6.0,2,0
50,25431.0,4295.0,60,693,18,13,2,150.0,1,6.0,1,0
43,57388.0,2477.0,36,497,6,8,2,144.0,1,5.0,1,0
32,41211.0,17517.0,36,600,1,6,1,150.0,1,7.0,2,0
35,52075.0,12184.0,36,850,8,2,2,93.0,1,5.0,2,0
54,20274.0,9011.0,36,543,6,1,4,122.0,1,4.0,1,0
41,27777.0,8305.0,36,741,13,8,1,150.0,1,6.0,2,0
43,20329.0,8692.0,36,601,10,6,1,150.0,0,6.0,2,1
39,97989.0,20901.0,60,775,18,9,10,56.0,2,7.0,1,0
37,56182.0,20848.0,36,613,8,14,7,10.0,1,5.0,1,0
34,25934.0,3639.0,36,457,2,2,0,150.0,0,5.0,1,0
42,36789.0,13830.0,36,519,11,14,0,150.0,1,7.0,1,0
49,25778.0,20955.0,36,653,5,4,2,150.0,0,7.0,1,0
44,29033.0,610.0,36,426,0,2,1,150.0,0,6.0,2,0
64,44421.0,24997.0,60,575,11,13,3,150.0,0,7.0,1,0
30,42037.0,27371.0,60,400,1,6,1,25.0,2,5.0,1,0
41,56562.0,948.0,36,730,17,9,8,32.0,1,7.0,1,0
59,30733.0,2891.0,60,736,6,4,0,29.0,0,6.0,2,1
45,42087.0,12379.0,36,850,5,14,8,150.0,1,5.0,1,0
33,17386.0,31825.0,36,628,3,6,6,10.0,1,8.0,1,0
36,51060.0,14515.0,36,568,15,8,1,150.0,0,4.0,1,0
30,27365.0,27932.0,36,634,6,9,4,150.0,0,6.0,2,0
33,54883.0,4396.0,60,617,4,7,4,150.0,1,6.0,2,0
38,97342.0,1341.0,36,322,6,8,1,62.0,3,5.0,2,0
40,82707.0,26171.0,60,523,1,16,4,150.0,2,5.0,1,0
47,37191.0,11042.0,72,755,6,1,5,150.0,0,5.0,1,0
47,31717.0,39503.0,72,473,1,7,1,150.0,2,7.0,1,0
43,38544.0,11878.0,36,659,1,3,2,96.0,1,6.0,1,0
38,36421.0,18372.0,60,766,5,2,5,150.0,0,7.0,2,0
45,18559.0,5953.0,60,454,7,3,0,10.0,1,7.0,2,0
36,32880.0,7244.0,60,462,3,0,0,150.0,0,4.0,2,0
35,83842.0,43590.0,36,520,12,20,3,111.0,2,6.0,2,0
46,25394.0,10038.0,36,777,6,0,2,150.0,2,8.0,1,0
18,31007.0,18227.0,36,648,7,0,1,73.0,0,7.0,1,0
43,43079.0,17451.0,60,654,2,0,6,105.0,1,6.0,1,0
50,62634.0,15220.0,36,572,12,12,2,150.0,1,5.0,1,0
24,33949.0,22042.0,60,530,5,8,2,150.0,1,8.0,2,0
38,35981.0,5590.0,60,819,8,2,1,80.0,1,6.0,2,0
34,64608.0,28392.0,36,331,1,8,0,117.0,3,4.0,2,0
29,33489.0,23076.0,60,638,9,11,6,37.0,0,6.0,2,0
29,21472.0,1647.0,36,724,5,8,1,84.0,1,4.0,1,1
28,49346.0,21417.0,72,623,14,2,0,150.0,0,1.0,2,0
44,44451.0,22516.0,36,614,13,4,4,79.0,2,7.0,1,0
38,51503.0,2767.0,60,643,12,4,2,150.0,0,3.0,2,0
41,42314.0,3819.0,60,666,2,2,4,150.0,1,6.0,1,0
47,52402.0,29211.0,60,811,3,4,3,150.0,0,7.0,1,0
53,14836.0,16391.0,60,516,2,6,2,66.0,1,5.0,1,0
35,28381.0,18062.0,36,620,7,1,1,28.0,0,8.0,2,0
41,46495.0,7547.0,60,414,10,6,3,56.0,1,6.0,2,0
45,36033.0,22664.0,36,553,2,5,0,39.0,1,7.0,2,0
43,25703.0,8151.0,60,690,3,1,1,114.0,1,6.0,2,0
52,52924.0,14294.0,60,495,2,7,2,48.0,2,4.0,1,0
40,30853.0,7381.0,60,567,3,6,3,3.0,0,6.0,1,0
33,46318.0,31871.0,36,536,4,7,2,150.0,3,7.0,1,0
47,25586.0,3296.0,36,722,6,1,2,150.0,1,7.0,1,0
50,50171.0,18199.0,36,665,6,2,2,132.0,1,6.0,2,0
45,34676.0,24399.0,36,611,2,5,0,44.0,1,6.0,2,0
30,69197.0,36593.0,36,470,1,9,5,150.0,4,6.0,1,0
28,37526.0,27484.0,72,671,3,2,1,3.0,1,7.0,1,0
46,23696.0,17543.0,36,703,11,10,4,150.0,1,7.0,1,0
41,21229.0,3958.0,60,609,5,3,1,150.0,1,5.0,1,1
32,116545.0,37473.0,60,689,15,20,6,97.0,2,4.0,2,0
34,57782.0,12389.0,36,454,5,7,0,150.0,1,6.0,1,0
38,23154.0,50000.0,60,470,1,11,5,62.0,1,8.0,2,0
34,42835.0,15844.0,36,458,3,7,1,34.0,1,5.0,2,0
39,49025.0,10027.0,36,561,7,8,6,113.0,1,4.0,2,0
34,27015.0,4816.0,60,742,9,5,1,150.0,1,6.0,2,0
47,69726.0,14616.0,36,607,10,12,5,150.0,1,4.0,2,0
49,23829.0,8095.0,60,756,1,3,0,115.0,0,7.0,2,1
48,44634.0,21391.0,36,615,2,7,2,19.0,1,7.0,1,0
40,48287.0,23243.0,60,696,4,2,2,58.0,1,6.0,2,0
35,24970.0,18047.0,36,627,11,3,2,150.0,1,5.0,1,0
32,34228.0,8384.0,36,464,14,4,4,150.0,1,7.0,1,0
56,31275.0,19688.0,36,772,15,4,10,150.0,1,2.0,2,0
47,42512.0,9045.0,36,509,0,6,1,42.0,0,6.0,1,0
34,24803.0,6687.0,36,485,1,2,3,67.0,0,4.0,2,0
60,23818.0,47257.0,60,434,5,7,1,150.0,2,8.0,1,0
23,50970.0,50000.0,60,850,12,5,6,150.0,3,5.0,1,0
67,19298.0,21841.0,60,675,2,3,2,108.0,1,7.0,2,0
33,58633.0,38000.0,72,459,9,16,0,150.0,1,8.0,2,0
32,16246.0,5508.0,36,763,9,4,7,150.0,1,5.0,2,0
19,47406.0,17550.0,60,672,2,6,1,129.0,1,6.0,2,0
30,55311.0,24763.0,36,596,12,14,6,111.0,1,4.0,2,0
51,19455.0,17425.0,36,515,3,2,5,99.0,1,6.0,1,1
30,16040.0,6553.0,72,601,7,3,1,108.0,2,6.0,2,0
33,66491.0,5869.0,36,719,13,10,2,150.0,1,4.0,1,0
32,73813.0,2679.0,60,335,10,6,2,24.0,3,5.0,2,0
30,47719.0,6170.0,36,743,7,2,6,150.0,1,6.0,1,0
60,48842.0,7992.0,72,790,3,1,4,128.0,0,7.0,2,0
25,48101.0,3807.0,36,506,2,5,1,56.0,1,5.0,1,0
25,21287.0,21920.0,60,713,3,2,4,150.0,0,5.0,2,1
23,30119.0,2280.0,36,414,1,0,3,126.0,0,7.0,1,0
26,64854.0,10792.0,60,712,0,1,5,100.0,1,6.0,1,0
49,40203.0,28212.0,36,757,19,16,8,150.0,0,5.0,2,0
38,29713.0,8553.0,36,605,1,2,2,114.0,1,8.0,2,0
46,49528.0,36867.0,36,398,1,11,2,150.0,3,7.0,2,0
34,37024.0,18807.0,60,688,8,7,3,24.0,0,5.0,2,1
41,35024.0,14261.0,60,516,0,6,2,150.0,1,7.0,1,0
54,44859.0,10065.0,60,551,8,5,4,150.0,0,4.0,2,0
40,35079.0,1168.0,36,444,11,1,1,150.0,0,4.0,1,0
18,20598.0,2793.0,36,526,3,0,1,111.0,1,7.0,2,0
49,53217.0,13231.0,60,829,8,5,5,81.0,0,7.0,1,0
41,64154.0,14678.0,36,648,12,1,2,10.0,2,6.0,1,0
37,48340.0,21992.0,36,628,2,7,2,150.0,1,6.0,1,0
40,47993.0,2491.0,36,850,10,10,6,150.0,0,6.0,1,0
44,33452.0,17279.0,36,850,3,1,1,35.0,1,5.0,1,1
59,23173.0,8161.0,36,565,11,0,0,150.0,1,4.0,2,0
42,30081.0,13110.0,36,718,4,5,0,150.0,0,7.0,1,0
37,34227.0,13768.0,60,529,8,4,0,150.0,0,5.0,1,0
31,35672.0,22992.0,36,561,14,1,1,44.0,1,7.0,1,0
58,29865.0,34526.0,36,672,2,8,6,70.0,0,5.0,1,1
37,65851.0,5437.0,72,619,19,5,7,136.0,2,7.0,1,0
43,56889.0,9498.0,60,348,0,3,1,150.0,1,6.0,1,0
48,38777.0,6331.0,36,675,4,5,1,150.0,1,7.0,1,0
48,21570.0,23826.0,60,665,2,4,4,131.0,1,7.0,1,0
44,44664.0,6303.0,72,687,5,3,4,95.0,1,6.0,1,0
29,40652.0,2693.0,36,850,7,1,0,56.0,2,5.0,1,0
27,22224.0,13067.0,36,722,7,5,1,150.0,1,7.0,1,0
47,37815.0,8480.0,36,756,1,1,2,150.0,0,6.0,2,0
34,22200.0,23262.0,36,612,4,7,2,150.0,0,7.0,1,0
33,41223.0,21115.0,36,470,1,5,1,88.0,1,5.0,2,0
46,43091.0,19368.0,60,805,3,4,6,150.0,0,7.0,2,0
44,47826.0,14899.0,36,658,1,3,2,15.0,1,6.0,1,0
22,38919.0,10295.0,60,526,0,7,2,150.0,1,5.0,1,0
40,34403.0,7285.0,60,371,3,2,0,150.0,1,4.0,1,0
40,42308.0,29179.0,60,505,5,4,3,150.0,2,6.0,2,0
41,47762.0,28254.0,36,528,0,9,1,150.0,2,6.0,2,0
56,36402.0,24538.0,36,503,8,8,2,86.0,0,6.0,1,0
35,30290.0,38348.0,36,539,15,1,1,47.0,1,8.0,1,0
39,32622.0,13982.0,60,741,12,8,0,150.0,1,6.0,1,0
34,41776.0,2254.0,36,547,3,8,1,72.0,0,7.0,1,0
62,42646.0,5323.0,36,699,7,2,0,150.0,0,7.0,1,0
37,34903.0,20355.0,36,606,3,8,4,60.0,1,5.0,2,0
18,28924.0,19926.0,36,459,7,4,1,150.0,0,7.0,2,0
49,40149.0,2236.0,60,773,1,2,4,24.0,0,6.0,1,0
24,67461.0,1136.0,36,669,1,5,6,150.0,2,7.0,3,0
59,42409.0,19427.0,60,411,13,7,2,129.0,2,9.0,2,0
43,72289.0,24534.0,36,436,2,11,3,47.0,2,7.0,1,0
45,50001.0,10828.0,60,539,1,7,4,119.0,2,3.0,1,0
27,57931.0,14215.0,60,850,3,3,4,36.0,0,6.0,2,0
46,23027.0,22277.0,60,471,1,1,0,71.0,0,6.0,1,0
55,70923.0,8219.0,36,772,15,6,7,58.0,1,7.0,1,0
49,34713.0,28012.0,36,599,18,1,0,139.0,1,8.0,1,0
35,20588.0,19235.0,60,451,2,0,3,140.0,1,7.0,2,0
18,72172.0,39847.0,60,499,6,18,5,48.0,2,6.0,2,0
53,31001.0,6047.0,36,460,7,1,0,34.0,0,7.0,2,0
39,32379.0,17941.0,60,779,3,8,2,107.0,1,5.0,1,1
37,31895.0,21345.0,60,673,10,10,2,150.0,0,6.0,1,0
23,70045.0,28271.0,36,517,6,7,4,150.0,3,6.0,2,0
38,27235.0,23776.0,36,454,4,8,4,150.0,1,5.0,2,0
36,39118.0,20889.0,36,835,3,0,1,1.0,1,6.0,1,1
29,24773.0,38982.0,60,503,11,3,2,89.0,1,8.0,1,0
44,52640.0,868.0,36,797,16,8,3,150.0,0,7.0,2,0
55,32889.0,15816.0,60,710,6,3,2,27.0,0,7.0,2,0
22,31638.0,8898.0,36,629,12,8,0,128.0,0,6.0,2,0
50,79529.0,13597.0,36,799,4,5,9,1.0,1,5.0,2,0
44,36265.0,8610.0,36,812,7,1,0,11.0,0,7.0,1,0
36,35954.0,14076.0,36,594,2,4,4,150.0,0,6.0,0,1
47,59779.0,6885.0,60,666,17,7,9,150.0,2,7.0,1,0
32,38019.0,19115.0,36,748,16,5,0,115.0,0,6.0,2,0
23,21062.0,7056.0,36,661,7,6,1,150.0,0,4.0,1,1
36,34461.0,3823.0,36,623,22,5,3,150.0,1,8.0,1,0
37,44072.0,15003.0,72,819,5,6,5,25.0,0,6.0,2,0
54,82011.0,5855.0,36,554,3,3,1,63.0,1,3.0,2,1
45,48231.0,29261.0,60,495,4,10,1,40.0,1,6.0,1,0
41,83275.0,2558.0,36,716,1,3,4,5.0,1,5.0,0,0
48,42956.0,7957.0,36,696,5,1,4,43.0,1,7.0,2,0
43,71979.0,8616.0,36,628,2,3,7,117.0,3,7.0,1,0
38,62250.0,38580.0,36,466,3,16,3,98.0,2,6.0,1,0
20,31444.0,26257.0,36,489,9,6,1,150.0,0,7.0,1,0
38,34600.0,39560.0,36,604,10,12,3,150.0,0,7.0,1,0
46,34910.0,500.0,36,766,2,2,1,95.0,0,5.0,1,1
32,29337.0,4087.0,60,659,4,7,3,119.0,1,8.0,1,0
37,29526.0,19822.0,36,685,4,5,1,39.0,0,7.0,2,0
51,38348.0,12923.0,72,511,2,5,1,3.0,0,6.0,2,0
30,22957.0,5057.0,36,723,5,0,2,39.0,1,8.0,1,0
45,35591.0,4321.0,36,437,7,5,3,150.0,1,6.0,0,0
63,21541.0,23915.0,72,609,3,0,7,99.0,1,4.0,1,0
36,13837.0,1401.0,60,586,1,7,1,21.0,2,6.0,1,0
48,23107.0,21063.0,60,363,2,2,1,150.0,2,6.0,1,1
27,20870.0,45779.0,36,530,7,3,3,26.0,1,8.0,2,0
30,40326.0,12954.0,36,850,1,7,6,45.0,1,5.0,2,0
31,56569.0,7905.0,72,846,2,0,3,4.0,0,5.0,2,0
39,19576.0,28151.0,60,555,7,6,3,150.0,0,8.0,1,0
53,63683.0,12936.0,60,565,18,3,8,149.0,3,8.0,1,0
54,53866.0,50000.0,60,850,22,14,7,71.0,1,8.0,2,0
49,68487.0,4525.0,60,682,5,4,9,150.0,2,5.0,2,0
53,42048.0,3898.0,60,831,2,2,7,150.0,0,5.0,1,0
44,19919.0,500.0,36,580,9,3,0,150.0,2,5.0,2,0
33,50363.0,24851.0,60,451,0,9,1,101.0,2,5.0,2,0
48,29102.0,11161.0,60,469,9,4,1,82.0,0,5.0,1,0
32,31804.0,11714.0,60,652,14,9,0,127.0,1,4.0,2,1
32,36316.0,23174.0,60,448,2,7,2,150.0,0,8.0,2,0
48,33080.0,29401.0,60,705,6,3,1,150.0,0,6.0,1,0
39,32257.0,4869.0,36,693,17,2,1,150.0,0,8.0,1,0
42,41603.0,7769.0,36,443,3,2,0,150.0,0,5.0,2,0
47,47118.0,15475.0,60,563,10,10,5,150.0,1,4.0,1,0
33,19520.0,16375.0,72,807,19,4,7,150.0,3,5.0,2,0
36,39639.0,30937.0,36,490,1,5,2,102.0,1,6.0,2,0
29,45907.0,25033.0,36,522,7,11,4,35.0,1,5.0,1,0
49,85828.0,34965.0,36,503,6,16,2,118.0,2,5.0,2,0
44,70188.0,39197.0,36,548,10,18,3,150.0,1,6.0,2,0
39,37635.0,23601.0,60,623,15,9,3,150.0,0,4.0,1,0
37,30577.0,1994.0,36,604,4,2,3,70.0,0,5.0,2,1
31,36913.0,28420.0,36,624,11,8,0,81.0,0,6.0,2,0
44,38962.0,30273.0,60,568,1,9,5,13.0,1,5.0,1,0
26,74708.0,27206.0,36,436,1,15,2,150.0,3,6.0,2,0
30,42922.0,13520.0,36,513,5,10,4,44.0,1,5.0,1,0
32,103643.0,9346.0,36,548,7,17,7,88.0,3,3.0,1,0
34,50092.0,26360.0,36,380,21,4,1,150.0,3,9.0,1,0
32,46006.0,4902.0,60,697,6,2,5,35.0,1,6.0,2,0
48,43371.0,15340.0,60,601,22,5,3,92.0,2,8.0,1,0
44,28108.0,12562.0,60,733,7,1,1,150.0,0,8.0,2,0
48,55863.0,6047.0,60,795,20,12,6,150.0,1,7.0,1,0
43,24109.0,10039.0,60,445,0,7,4,150.0,1,5.0,2,0
60,40743.0,20235.0,36,721,10,1,2,150.0,0,7.0,1,0
45,43129.0,1386.0,60,498,7,4,1,150.0,0,4.0,1,0
44,35216.0,9578.0,36,581,1,10,2,150.0,1,7.0,2,0
37,29640.0,12036.0,60,560,1,4,3,19.0,0,5.0,2,0
32,52291.0,9024.0,36,385,0,3,3,150.0,1,5.0,2,0
43,45197.0,24092.0,60,848,1,1,1,33.0,1,5.0,2,1
40,33230.0,25298.0,72,606,11,11,2,113.0,0,6.0,2,0
36,50825.0,25403.0,36,594,7,11,3,7.0,1,5.0,1,0
18,67169.0,8074.0,60,357,2,7,1,58.0,3,5.0,1,0
37,36423.0,15487.0,72,579,13,1,1,102.0,1,8.0,2,0
38,18206.0,5687.0,60,687,2,3,5,89.0,0,5.0,1,1
55,18557.0,2790.0,72,680,11,3,5,24.0,2,5.0,3,0
33,45333.0,22876.0,36,339,5,2,5,150.0,1,7.0,2,0
40,25242.0,29124.0,36,850,3,0,0,137.0,0,7.0,2,1
57,60573.0,500.0,36,437,10,7,4,150.0,2,5.0,1,0
27,25578.0,26953.0,72,717,11,11,3,150.0,1,5.0,1,1
30,72345.0,16409.0,36,738,10,4,7,145.0,1,5.0,2,0
30,35555.0,14323.0,36,566,5,5,2,90.0,0,5.0,1,0
51,31687.0,1878.0,36,628,3,10,7,150.0,0,7.0,1,0
38,67254.0,4881.0,36,439,5,4,1,150.0,2,4.0,1,0
49,58198.0,29386.0,36,850,8,13,8,150.0,1,6.0,1,0
21,27403.0,13102.0,60,808,19,10,1,150.0,2,6.0,2,0
43,47903.0,566.0,60,578,5,2,3,127.0,1,7.0,2,0
46,45499.0,11789.0,36,741,9,2,1,150.0,0,7.0,1,0
56,102576.0,14125.0,36,746,4,10,2,150.0,1,4.0,2,1
53,21189.0,10334.0,36,629,10,13,3,150.0,0,5.0,1,1
37,43205.0,20270.0,36,492,2,7,1,150.0,0,6.0,1,0
41,59208.0,8891.0,36,666,5,9,2,150.0,1,6.0,2,0
47,36887.0,9861.0,36,616,5,3,3,107.0,0,5.0,1,0
42,49440.0,21171.0,36,684,24,11,7,136.0,2,7.0,1,0
32,34369.0,9618.0,36,683,2,2,2,150.0,0,7.0,2,0
49,24736.0,48879.0,36,557,2,10,5,148.0,1,7.0,2,0
43,52397.0,5657.0,36,723,9,6,7,0.0,1,7.0,1,0
30,38923.0,4732.0,60,643,10,5,3,150.0,0,7.0,1,0
32,85826.0,25884.0,60,414,9,12,3,67.0,3,6.0,2,0
47,29931.0,12222.0,72,736,1,3,3,150.0,0,5.0,1,1
40,43285.0,749.0,60,761,8,7,6,119.0,0,7.0,1,0
38,31664.0,1694.0,36,542,0,4,2,100.0,0,7.0,1,0
38,33351.0,27609.0,60,556,6,4,0,150.0,1,7.0,1,0
54,55462.0,6443.0,72,724,3,3,3,58.0,1,7.0,1,0
27,36050.0,16190.0,36,380,0,4,2,150.0,0,4.0,2,0
40,26199.0,14972.0,36,635,5,7,3,45.0,0,8.0,2,0
26,42065.0,2177.0,36,725,2,1,4,150.0,0,5.0,1,0
34,21182.0,21764.0,36,662,3,6,7,150.0,0,5.0,1,0
42,31836.0,16128.0,60,604,3,3,1,150.0,0,6.0,2,0
59,42090.0,14917.0,36,643,0,5,2,150.0,1,6.0,1,0
36,73836.0,13046.0,60,455,6,10,0,150.0,2,4.0,1,0
56,36480.0,43664.0,36,438,10,10,2,150.0,2,8.0,2,0
49,76329.0,6030.0,60,824,3,3,7,150.0,1,5.0,1,0
37,35879.0,12366.0,60,615,11,9,4,57.0,0,5.0,2,0
30,42560.0,3045.0,36,797,3,2,2,84.0,0,6.0,1,0
50,38777.0,28060.0,36,352,12,6,1,25.0,1,4.0,2,0
40,52883.0,18640.0,36,763,5,8,1,86.0,0,7.0,2,1
29,27568.0,3586.0,60,539,1,0,3,123.0,1,4.0,1,0
33,30755.0,18621.0,60,691,4,1,1,31.0,0,7.0,2,0
45,21609.0,17944.0,60,658,5,2,5,82.0,1,8.0,2,0
57,56552.0,1782.0,36,376,2,3,3,150.0,1,6.0,2,0
27,33339.0,19688.0,60,850,4,3,4,150.0,2,6.0,1,0
46,32601.0,25958.0,60,547,6,8,5,150.0,1,7.0,2,0
44,21588.0,40167.0,36,524,7,3,2,150.0,1,8.0,1,0
37,29265.0,25656.0,36,541,14,1,1,150.0,1,7.0,2,0
47,42396.0,3134.0,60,421,5,1,1,115.0,1,5.0,1,0
30,37715.0,19834.0,72,683,4,2,1,146.0,1,6.0,2,0
46,45652.0,17907.0,60,576,20,6,2,150.0,0,4.0,2,0
56,36706.0,10263.0,60,846,8,7,3,12.0,1,6.0,1,0
36,23113.0,17615.0,36,707,6,0,5,150.0,2,5.0,2,0
34,72784.0,15266.0,60,724,5,3,7,150.0,2,6.0,2,0
38,55699.0,18381.0,36,674,12,3,5,47.0,2,6.0,1,0
44,44068.0,995.0,72,415,2,3,1,7.0,1,5.0,1,0
29,9765.0,10865.0,60,542,3,9,1,104.0,3,5.0,1,0
40,38451.0,19929.0,36,633,7,2,0,34.0,1,7.0,1,0
41,95122.0,22945.0,36,589,11,17,5,30.0,3,3.0,2,0
34,33820.0,22320.0,36,655,22,5,1,123.0,1,7.0,1,0
37,44204.0,20906.0,60,363,2,4,1,107.0,2,5.0,1,0
50,47047.0,40054.0,60,492,5,12,1,19.0,1,6.0,1,0
39,66355.0,36276.0,36,561,5,17,6,79.0,2,6.0,1,0
39,22052.0,17509.0,36,600,0,1,1,150.0,1,5.0,2,1
52,56487.0,5593.0,60,546,6,3,5,150.0,2,7.0,1,0
48,38009.0,3992.0,36,724,18,5,2,150.0,1,8.0,2,0
22,24229.0,29634.0,60,526,11,1,1,131.0,1,8.0,1,0
48,35566.0,1067.0,36,831,11,1,4,150.0,1,5.0,1,0
28,46497.0,16518.0,36,403,0,6,0,144.0,1,6.0,2,0
54,64339.0,14487.0,60,588,21,5,5,49.0,3,7.0,2,0
32,53999.0,1748.0,36,724,12,6,7,66.0,1,7.0,2,0
56,33086.0,3304.0,36,634,1,4,6,56.0,0,4.0,1,0
59,33303.0,11427.0,60,468,1,4,2,150.0,1,4.0,2,0
36,57022.0,7117.0,36,730,1,2,2,22.0,1,4.0,2,1
49,14890.0,6260.0,60,573,8,9,2,116.0,0,4.0,1,1
34,27963.0,36984.0,36,590,4,4,2,56.0,1,7.0,1,0
65,38689.0,500.0,36,807,1,3,0,150.0,1,6.0,2,0
44,37869.0,6273.0,36,462,10,5,4,150.0,1,6.0,2,0
40,35412.0,15881.0,36,673,14,6,7,150.0,1,4.0,2,0
46,42502.0,18861.0,60,517,11,1,5,150.0,2,8.0,2,0
42,59792.0,18040.0,36,567,12,3,2,128.0,2,7.0,1,0
36,51889.0,16776.0,36,813,8,8,5,150.0,1,6.0,2,0
43,30674.0,11166.0,72,674,5,5,1,71.0,1,3.0,1,1
42,34211.0,17317.0,60,511,4,1,5,150.0,0,4.0,1,0
53,35926.0,1813.0,36,556,5,5,7,150.0,1,5.0,1,1
45,38220.0,18122.0,60,772,5,3,2,123.0,0,6.0,2,0
49,29970.0,12157.0,72,523,1,6,3,89.0,0,7.0,1,0
44,37319.0,26776.0,60,606,1,5,1,61.0,1,6.0,1,0
35,54023.0,716.0,36,461,3,7,4,99.0,2,4.0,1,0
29,30716.0,17034.0,36,626,5,2,1,150.0,0,7.0,1,0
45,35781.0,16612.0,60,761,4,1,3,150.0,0,7.0,2,0
40,37781.0,46453.0,60,376,8,12,3,150.0,3,8.0,2,0
51,31756.0,3698.0,36,695,9,8,1,150.0,0,7.0,2,0
52,25838.0,19945.0,36,850,9,13,0,150.0,2,5.0,2,1
52,45234.0,18937.0,36,519,1,9,3,44.0,2,5.0,1,0
27,21963.0,4406.0,36,528,6,7,1,140.0,1,6.0,1,0
34,64584.0,18963.0,36,511,10,10,1,150.0,2,4.0,1,0
40,41376.0,18349.0,36,821,3,4,5,116.0,1,7.0,1,0
49,40644.0,3053.0,36,831,6,6,6,149.0,0,6.0,2,0
38,39967.0,1004.0,60,725,2,1,1,20.0,0,6.0,2,1
